SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME
050,2,3,26,099,Michigan,Macomb County
050,2,3,26,101,Michigan,Manistee County
050,2,3,26,103,Michigan,Marquette County
050,2,3,26,105,Michigan,Mason County
050,2,3,26,107,Michigan,Mecosta County
050,2,3,26,109,Michigan,Menominee County
050,2,3,26,111,Michigan,Midland County
050,2,3,26,113,Michigan,Missaukee County
050,2,3,26,115,Michigan,Monroe County
050,2,3,26,117,Michigan,Montcalm County
050,2,3,26,119,Michigan,Montmorency County
050,2,3,26,121,Michigan,Muskegon County
050,2,3,26,123,Michigan,Newaygo County
050,2,3,26,125,Michigan,Oakland County
050,2,3,26,127,Michigan,Oceana County
050,2,3,26,129,Michigan,Ogemaw County
050,2,3,26,131,Michigan,Ontonagon County
050,2,3,26,133,Michigan,Osceola County
050,2,3,26,135,Michigan,Oscoda County
050,2,3,26,137,Michigan,Otsego County
050,2,3,26,139,Michigan,Ottawa County
050,2,3,26,141,Michigan,Presque Isle County
050,2,3,26,143,Michigan,Roscommon County
050,2,3,26,145,Michigan,Saginaw County
050,2,3,26,147,Michigan,St. Clair County
050,2,3,26,149,Michigan,St. Joseph County
050,2,3,26,151,Michigan,Sanilac County
050,2,3,26,153,Michigan,Schoolcraft County
050,2,3,26,155,Michigan,Shiawassee County
050,2,3,26,157,Michigan,Tuscola County
050,2,3,26,159,Michigan,Van Buren County
050,2,3,26,161,Michigan,Washtenaw County
050,2,3,26,163,Michigan,Wayne County
050,2,3,26,165,Michigan,Wexford County
040,2,4,27,000,Minnesota,Minnesota
050,2,4,27,001,Minnesota,Aitkin County
050,2,4,27,003,Minnesota,Anoka County
050,2,4,27,005,Minnesota,Becker County
050,2,4,27,007,Minnesota,Beltrami County
050,2,4,27,009,Minnesota,Benton County
050,2,4,27,011,Minnesota,Big Stone County
050,2,4,27,013,Minnesota,Blue Earth County
050,2,4,27,015,Minnesota,Brown County
050,2,4,27,017,Minnesota,Carlton County
050,2,4,27,019,Minnesota,Carver County
050,2,4,27,021,Minnesota,Cass County
050,2,4,27,023,Minnesota,Chippewa County
050,2,4,27,025,Minnesota,Chisago County
050,2,4,27,027,Minnesota,Clay County
050,2,4,27,029,Minnesota,Clearwater County
050,2,4,27,031,Minnesota,Cook County
050,2,4,27,033,Minnesota,Cottonwood County
050,2,4,27,035,Minnesota,Crow Wing County
050,2,4,27,037,Minnesota,Dakota County
050,2,4,27,039,Minnesota,Dodge County
050,2,4,27,041,Minnesota,Douglas County
050,2,4,27,043,Minnesota,Faribault County
050,2,4,27,045,Minnesota,Fillmore County
050,2,4,27,047,Minnesota,Freeborn County
050,2,4,27,049,Minnesota,Goodhue County
050,2,4,27,051,Minnesota,Grant County
050,2,4,27,053,Minnesota,Hennepin County
050,2,4,27,055,Minnesota,Houston County
050,2,4,27,057,Minnesota,Hubbard County
050,2,4,27,059,Minnesota,Isanti County
050,2,4,27,061,Minnesota,Itasca County
050,2,4,27,063,Minnesota,Jackson County
050,2,4,27,065,Minnesota,Kanabec County
050,2,4,27,067,Minnesota,Kandiyohi County
050,2,4,27,069,Minnesota,Kittson County
050,2,4,27,071,Minnesota,Koochiching County
050,2,4,27,073,Minnesota,Lac qui Parle County
050,2,4,27,075,Minnesota,Lake County
050,2,4,27,077,Minnesota,Lake of the Woods County
050,2,4,27,079,Minnesota,Le Sueur County
050,2,4,27,081,Minnesota,Lincoln County
050,2,4,27,083,Minnesota,Lyon County
050,2,4,27,085,Minnesota,McLeod County
050,2,4,27,087,Minnesota,Mahnomen County
050,2,4,27,089,Minnesota,Marshall County
050,2,4,27,091,Minnesota,Martin County
050,2,4,27,093,Minnesota,Meeker County
050,2,4,27,095,Minnesota,Mille Lacs County
050,2,4,27,097,Minnesota,Morrison County
050,2,4,27,099,Minnesota,Mower County
050,2,4,27,101,Minnesota,Murray County
050,2,4,27,103,Minnesota,Nicollet County
050,2,4,27,105,Minnesota,Nobles County
050,2,4,27,107,Minnesota,Norman County
050,2,4,27,109,Minnesota,Olmsted County
050,2,4,27,111,Minnesota,Otter Tail County
050,2,4,27,113,Minnesota,Pennington County
050,2,4,27,115,Minnesota,Pine County
050,2,4,27,117,Minnesota,Pipestone County
050,2,4,27,119,Minnesota,Polk County
050,2,4,27,121,Minnesota,Pope County
050,2,4,27,123,Minnesota,Ramsey County
050,2,4,27,125,Minnesota,Red Lake County
050,2,4,27,127,Minnesota,Redwood County
050,2,4,27,129,Minnesota,Renville County
050,2,4,27,131,Minnesota,Rice County
050,2,4,27,133,Minnesota,Rock County
050,2,4,27,135,Minnesota,Roseau County
050,2,4,27,137,Minnesota,St. Louis County
050,2,4,27,139,Minnesota,Scott County
050,2,4,27,141,Minnesota,Sherburne County
050,2,4,27,143,Minnesota,Sibley County
050,2,4,27,145,Minnesota,Stearns County
050,2,4,27,147,Minnesota,Steele County
050,2,4,27,149,Minnesota,Stevens County
050,2,4,27,151,Minnesota,Swift County
050,2,4,27,153,Minnesota,Todd County
050,2,4,27,155,Minnesota,Traverse County
050,2,4,27,157,Minnesota,Wabasha County
050,2,4,27,159,Minnesota,Wadena County
050,2,4,27,161,Minnesota,Waseca County
050,2,4,27,163,Minnesota,Washington County
050,2,4,27,165,Minnesota,Watonwan County
050,2,4,27,167,Minnesota,Wilkin County
050,2,4,27,169,Minnesota,Winona County
050,2,4,27,171,Minnesota,Wright County
050,2,4,27,173,Minnesota,Yellow Medicine County
040,3,6,28,000,Mississippi,Mississippi
050,3,6,28,001,Mississippi,Adams County
050,3,6,28,003,Mississippi,Alcorn County
050,3,6,28,005,Mississippi,Amite County
050,3,6,28,007,Mississippi,Attala County
050,3,6,28,009,Mississippi,Benton County
050,3,6,28,011,Mississippi,Bolivar County
050,3,6,28,013,Mississippi,Calhoun County
050,3,6,28,015,Mississippi,Carroll County
050,3,6,28,017,Mississippi,Chickasaw County
050,3,6,28,019,Mississippi,Choctaw County
050,3,6,28,021,Mississippi,Claiborne County
050,3,6,28,023,Mississippi,Clarke County
050,3,6,28,025,Mississippi,Clay County
050,3,6,28,027,Mississippi,Coahoma County
050,3,6,28,029,Mississippi,Copiah County
050,3,6,28,031,Mississippi,Covington County
050,3,6,28,033,Mississippi,DeSoto County
050,3,6,28,035,Mississippi,Forrest County
050,3,6,28,037,Mississippi,Franklin County
050,3,6,28,039,Mississippi,George County
050,3,6,28,041,Mississippi,Greene County
050,3,6,28,043,Mississippi,Grenada County
050,3,6,28,045,Mississippi,Hancock County
050,3,6,28,047,Mississippi,Harrison County
050,3,6,28,049,Mississippi,Hinds County
050,3,6,28,051,Mississippi,Holmes County
050,3,6,28,053,Mississippi,Humphreys County
050,3,6,28,055,Mississippi,Issaquena County
050,3,6,28,057,Mississippi,Itawamba County
050,3,6,28,059,Mississippi,Jackson County
050,3,6,28,061,Mississippi,Jasper County
050,3,6,28,063,Mississippi,Jefferson County
050,3,6,28,065,Mississippi,Jefferson Davis County
050,3,6,28,067,Mississippi,Jones County
050,3,6,28,069,Mississippi,Kemper County
050,3,6,28,071,Mississippi,Lafayette County
050,3,6,28,073,Mississippi,Lamar County
050,3,6,28,075,Mississippi,Lauderdale County
050,3,6,28,077,Mississippi,Lawrence County
050,3,6,28,079,Mississippi,Leake County
050,3,6,28,081,Mississippi,Lee County
050,3,6,28,083,Mississippi,Leflore County
050,3,6,28,085,Mississippi,Lincoln County
050,3,6,28,087,Mississippi,Lowndes County
050,3,6,28,089,Mississippi,Madison County
050,3,6,28,091,Mississippi,Marion County
050,3,6,28,093,Mississippi,Marshall County
050,3,6,28,095,Mississippi,Monroe County
050,3,6,28,097,Mississippi,Montgomery County
050,3,6,28,099,Mississippi,Neshoba County
050,3,6,28,101,Mississippi,Newton County
050,3,6,28,103,Mississippi,Noxubee County
050,3,6,28,105,Mississippi,Oktibbeha County
050,3,6,28,107,Mississippi,Panola County
050,3,6,28,109,Mississippi,Pearl River County
050,3,6,28,111,Mississippi,Perry County
050,3,6,28,113,Mississippi,Pike County
050,3,6,28,115,Mississippi,Pontotoc County
050,3,6,28,117,Mississippi,Prentiss County
050,3,6,28,119,Mississippi,Quitman County
050,3,6,28,121,Mississippi,Rankin County
050,3,6,28,123,Mississippi,Scott County
050,3,6,28,125,Mississippi,Sharkey County
050,3,6,28,127,Mississippi,Simpson County
050,3,6,28,129,Mississippi,Smith County
050,3,6,28,131,Mississippi,Stone County
050,3,6,28,133,Mississippi,Sunflower County
050,3,6,28,135,Mississippi,Tallahatchie County
050,3,6,28,137,Mississippi,Tate County
050,3,6,28,139,Mississippi,Tippah County
050,3,6,28,141,Mississippi,Tishomingo County
050,3,6,28,143,Mississippi,Tunica County
050,3,6,28,145,Mississippi,Union County
050,3,6,28,147,Mississippi,Walthall County
050,3,6,28,149,Mississippi,Warren County
050,3,6,28,151,Mississippi,Washington County
050,3,6,28,153,Mississippi,Wayne County
050,3,6,28,155,Mississippi,Webster County
050,3,6,28,157,Mississippi,Wilkinson County
050,3,6,28,159,Mississippi,Winston County
050,3,6,28,161,Mississippi,Yalobusha County
050,3,6,28,163,Mississippi,Yazoo County
040,2,4,29,000,Missouri,Missouri
050,2,4,29,001,Missouri,Adair County
050,2,4,29,003,Missouri,Andrew County
050,2,4,29,005,Missouri,Atchison County
050,2,4,29,007,Missouri,Audrain County
050,2,4,29,009,Missouri,Barry County
050,2,4,29,011,Missouri,Barton County
050,2,4,29,013,Missouri,Bates County
050,2,4,29,015,Missouri,Benton County
050,2,4,29,017,Missouri,Bollinger County
050,2,4,29,019,Missouri,Boone County
050,2,4,29,021,Missouri,Buchanan County
050,2,4,29,023,Missouri,Butler County
050,2,4,29,025,Missouri,Caldwell County
050,2,4,29,027,Missouri,Callaway County
050,2,4,29,029,Missouri,Camden County
050,2,4,29,031,Missouri,Cape Girardeau County
050,2,4,29,033,Missouri,Carroll County
050,2,4,29,035,Missouri,Carter County
050,2,4,29,037,Missouri,Cass County
050,2,4,29,039,Missouri,Cedar County
050,2,4,29,041,Missouri,Chariton County
050,2,4,29,043,Missouri,Christian County
050,2,4,29,045,Missouri,Clark County
050,2,4,29,047,Missouri,Clay County
050,2,4,29,049,Missouri,Clinton County
050,2,4,29,051,Missouri,Cole County
050,2,4,29,053,Missouri,Cooper County
050,2,4,29,055,Missouri,Crawford County
050,2,4,29,057,Missouri,Dade County
050,2,4,29,059,Missouri,Dallas County
050,2,4,29,061,Missouri,Daviess County
050,2,4,29,063,Missouri,DeKalb County
050,2,4,29,065,Missouri,Dent County
050,2,4,29,067,Missouri,Douglas County
050,2,4,29,069,Missouri,Dunklin County
050,2,4,29,071,Missouri,Franklin County
050,2,4,29,073,Missouri,Gasconade County
050,2,4,29,075,Missouri,Gentry County
050,2,4,29,077,Missouri,Greene County
050,2,4,29,079,Missouri,Grundy County
050,2,4,29,081,Missouri,Harrison County
050,2,4,29,083,Missouri,Henry County
050,2,4,29,085,Missouri,Hickory County
050,2,4,29,087,Missouri,Holt County
050,2,4,29,089,Missouri,Howard County
050,2,4,29,091,Missouri,Howell County
050,2,4,29,093,Missouri,Iron County
050,2,4,29,095,Missouri,Jackson County
050,2,4,29,097,Missouri,Jasper County
050,2,4,29,099,Missouri,Jefferson County
050,2,4,29,101,Missouri,Johnson County
050,2,4,29,103,Missouri,Knox County
050,2,4,29,105,Missouri,Laclede County
050,2,4,29,107,Missouri,Lafayette County
050,2,4,29,109,Missouri,Lawrence County
050,2,4,29,111,Missouri,Lewis County
050,2,4,29,113,Missouri,Lincoln County
050,2,4,29,115,Missouri,Linn County
050,2,4,29,117,Missouri,Livingston County
050,2,4,29,119,Missouri,McDonald County
050,2,4,29,121,Missouri,Macon County
050,2,4,29,123,Missouri,Madison County
050,2,4,29,125,Missouri,Maries County
050,2,4,29,127,Missouri,Marion County
050,2,4,29,129,Missouri,Mercer County
050,2,4,29,131,Missouri,Miller County
050,2,4,29,133,Missouri,Mississippi County
050,2,4,29,135,Missouri,Moniteau County
050,2,4,29,137,Missouri,Monroe County
050,2,4,29,139,Missouri,Montgomery County
050,2,4,29,141,Missouri,Morgan County
050,2,4,29,143,Missouri,New Madrid County
050,2,4,29,145,Missouri,Newton County
050,2,4,29,147,Missouri,Nodaway County
050,2,4,29,149,Missouri,Oregon County
050,2,4,29,151,Missouri,Osage County
050,2,4,29,153,Missouri,Ozark County
050,2,4,29,155,Missouri,Pemiscot County
050,2,4,29,157,Missouri,Perry County
050,2,4,29,159,Missouri,Pettis County
050,2,4,29,161,Missouri,Phelps County
050,2,4,29,163,Missouri,Pike County
050,2,4,29,165,Missouri,Platte County
050,2,4,29,167,Missouri,Polk County
050,2,4,29,169,Missouri,Pulaski County
050,2,4,29,171,Missouri,Putnam County
050,2,4,29,173,Missouri,Ralls County
050,2,4,29,175,Missouri,Randolph County
050,2,4,29,177,Missouri,Ray County
050,2,4,29,179,Missouri,Reynolds County
050,2,4,29,181,Missouri,Ripley County
050,2,4,29,183,Missouri,St. Charles County
050,2,4,29,185,Missouri,St. Clair County
050,2,4,29,186,Missouri,Ste. Genevieve County
050,2,4,29,187,Missouri,St. Francois County
050,2,4,29,189,Missouri,St. Louis County
050,2,4,29,195,Missouri,Saline County
050,2,4,29,197,Missouri,Schuyler County
050,2,4,29,199,Missouri,Scotland County
050,2,4,29,201,Missouri,Scott County
050,2,4,29,203,Missouri,Shannon County
050,2,4,29,205,Missouri,Shelby County
050,2,4,29,207,Missouri,Stoddard County
050,2,4,29,209,Missouri,Stone County
050,2,4,29,211,Missouri,Sullivan County
050,2,4,29,213,Missouri,Taney County
050,2,4,29,215,Missouri,Texas County
050,2,4,29,217,Missouri,Vernon County
050,2,4,29,219,Missouri,Warren County
050,2,4,29,221,Missouri,Washington County
050,2,4,29,223,Missouri,Wayne County
050,2,4,29,225,Missouri,Webster County
050,2,4,29,227,Missouri,Worth County
050,2,4,29,229,Missouri,Wright County
050,2,4,29,510,Missouri,St. Louis city
040,4,8,30,000,Montana,Montana
050,4,8,30,001,Montana,Beaverhead County
050,4,8,30,003,Montana,Big Horn County
050,4,8,30,005,Montana,Blaine County
050,4,8,30,007,Montana,Broadwater County
050,4,8,30,009,Montana,Carbon County
050,4,8,30,011,Montana,Carter County
050,4,8,30,013,Montana,Cascade County
050,4,8,30,015,Montana,Chouteau County
050,4,8,30,017,Montana,Custer County
050,4,8,30,019,Montana,Daniels County
050,4,8,30,021,Montana,Dawson County
050,4,8,30,023,Montana,Deer Lodge County
050,4,8,30,025,Montana,Fallon County
050,4,8,30,027,Montana,Fergus County
050,4,8,30,029,Montana,Flathead County
050,4,8,30,031,Montana,Gallatin County
050,4,8,30,033,Montana,Garfield County
050,4,8,30,035,Montana,Glacier County
050,4,8,30,037,Montana,Golden Valley County
050,4,8,30,039,Montana,Granite County
050,4,8,30,041,Montana,Hill County
050,4,8,30,043,Montana,Jefferson County
050,4,8,30,045,Montana,Judith Basin County
050,4,8,30,047,Montana,Lake County
050,4,8,30,049,Montana,Lewis and Clark County
050,4,8,30,051,Montana,Liberty County
050,4,8,30,053,Montana,Lincoln County
050,4,8,30,055,Montana,McCone County
050,4,8,30,057,Montana,Madison County
050,4,8,30,059,Montana,Meagher County
050,4,8,30,061,Montana,Mineral County
050,4,8,30,063,Montana,Missoula County
050,4,8,30,065,Montana,Musselshell County
050,4,8,30,067,Montana,Park County
050,4,8,30,069,Montana,Petroleum County
050,4,8,30,071,Montana,Phillips County
050,4,8,30,073,Montana,Pondera County
050,4,8,30,075,Montana,Powder River County
050,4,8,30,077,Montana,Powell County
050,4,8,30,079,Montana,Prairie County
050,4,8,30,081,Montana,Ravalli County
050,4,8,30,083,Montana,Richland County
050,4,8,30,085,Montana,Roosevelt County
050,4,8,30,087,Montana,Rosebud County
050,4,8,30,089,Montana,Sanders County
050,4,8,30,091,Montana,Sheridan County
050,4,8,30,093,Montana,Silver Bow County
050,4,8,30,095,Montana,Stillwater County
050,4,8,30,097,Montana,Sweet Grass County
050,4,8,30,099,Montana,Teton County
050,4,8,30,101,Montana,Toole County
050,4,8,30,103,Montana,Treasure County
050,4,8,30,105,Montana,Valley County
050,4,8,30,107,Montana,Wheatland County
050,4,8,30,109,Montana,Wibaux County
050,4,8,30,111,Montana,Yellowstone County
040,2,4,31,000,Nebraska,Nebraska
050,2,4,31,001,Nebraska,Adams County
050,2,4,31,003,Nebraska,Antelope County
050,2,4,31,005,Nebraska,Arthur County
050,2,4,31,007,Nebraska,Banner County
050,2,4,31,009,Nebraska,Blaine County
050,2,4,31,011,Nebraska,Boone County
050,2,4,31,013,Nebraska,Box Butte County
050,2,4,31,015,Nebraska,Boyd County
050,2,4,31,017,Nebraska,Brown County
050,2,4,31,019,Nebraska,Buffalo County
050,2,4,31,021,Nebraska,Burt County
050,2,4,31,023,Nebraska,Butler County
050,2,4,31,025,Nebraska,Cass County
050,2,4,31,027,Nebraska,Cedar County
050,2,4,31,029,Nebraska,Chase County
050,2,4,31,031,Nebraska,Cherry County
050,2,4,31,033,Nebraska,Cheyenne County
050,2,4,31,035,Nebraska,Clay County
050,2,4,31,037,Nebraska,Colfax County
